SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:09.862030 -54.826 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:10.862424 -54.83 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:11.862948 -54.8244 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:12.863342 -54.8141 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:13.863866 -54.811 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:14.864391 -54.8073 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:15.864785 -54.7991 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:16.865309 -54.7849 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:17.865834 -54.7675 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:18.866359 -54.7482 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:19.867014 -54.7473 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:20.859150 -54.7372 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:21.859675 -54.7312 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:22.860200 -54.7396 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:23.860724 -54.7443 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:24.861249 -54.7469 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:25.861774 -54.7406 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:26.862298 -54.7354 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:27.862692 -54.7247 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:28.863216 -54.7146 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:29.863741 -54.7072 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:30.864266 -54.6876 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:31.864659 -54.6752 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:32.865184 -54.6608 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:33.865578 -54.645 LOLO MAJOR
SIOC:UNDS:PT01:0:TIME0         2020-10-23 16:40:34.866102 -54.6475 LOLO MAJOR
