SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:21.865860 86.9374 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:22.865992 86.9317 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:23.866254 86.9338 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:24.866517 86.9222 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:25.866517 86.8955 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:26.858391 86.8883 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:27.858654 86.8811 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:28.858785 86.8718 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:29.858917 86.8718 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:30.859179 86.8556 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:31.859310 86.8611 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:32.859442 86.8643 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:33.859573 86.8656 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:34.859705 86.8668 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:35.859705 86.8564 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:36.859837 86.8459 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:37.859837 86.8469 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:38.859968 86.842 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:39.859969 86.848 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:40.859969 86.8373 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:41.859969 86.8312 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:42.859970 86.8411 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:43.859839 86.8402 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:44.859839 86.8183 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:45.859840 86.8126 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:46.859709 86.8166 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:47.859709 86.8256 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:48.859579 86.8227 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:49.859448 86.8177 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:50.859317 86.8064 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:51.859318 86.7982 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:52.859187 86.8049 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:53.858925 86.8182 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 11:50:54.858794 86.8274 HIHI MAJOR
