SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:04.860022 85.02 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:05.860284 85.0227 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:06.860547 85.0283 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:07.860809 84.6904 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:08.861072 84.4719 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:09.861334 84.3336 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:10.861597 84.2492 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:11.861859 84.1931 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:12.862122 84.1541 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:13.862253 84.1467 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:14.862516 84.1388 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:15.862778 84.1433 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:16.862910 84.1404 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:17.863172 84.1411 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:18.863304 84.1395 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:19.863435 84.1403 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:20.863567 84.1327 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:21.863829 84.1477 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:22.863961 84.166 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:23.864092 84.1745 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:24.864223 84.1751 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:25.864486 84.1763 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:26.864617 84.1994 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:27.864880 84.2053 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:28.865011 84.2071 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:29.865274 84.2123 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:30.865405 84.2255 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:31.865537 84.2274 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:32.865668 84.2356 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:33.865800 84.248 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:34.865931 84.2625 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:35.866062 84.2647 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:36.866194 84.275 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:37.866325 84.2901 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:38.866457 84.2951 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:39.866719 84.2903 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:40.866851 84.2943 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:41.858725 84.3142 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:42.858987 84.3289 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:43.859250 84.3444 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:44.859381 84.353 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:45.859643 84.365 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:46.859775 84.3759 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:47.860037 84.3927 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:48.860169 84.4067 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:49.860431 84.4143 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:50.860563 84.4169 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:51.860825 84.4282 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:52.861088 84.4337 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:53.861219 84.4361 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:54.861482 84.4434 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:55.861744 84.4525 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:56.862007 84.4588 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:57.862269 84.4694 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:58.862663 84.4844 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:26:59.862925 84.5011 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:00.863188 84.5097 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:01.863450 84.5308 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:02.863713 84.539 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:03.863975 84.5502 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:04.864369 84.5598 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:05.864631 84.5558 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:06.865025 84.5698 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:07.865287 84.579 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:08.865681 84.5843 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:09.866075 84.5959 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:10.866337 84.5865 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:11.866731 84.5975 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:12.858736 84.5973 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:13.858998 84.6157 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:14.859392 84.6279 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:15.859654 84.6267 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:16.859917 84.641 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:17.860179 84.6482 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:18.860442 84.653 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:19.860704 84.6582 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:20.860967 84.6662 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:21.861098 84.6606 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:22.861361 84.6689 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:23.861623 84.6752 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:24.861755 84.6758 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:25.861886 84.6712 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:26.862149 84.6813 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:27.862280 84.6956 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:28.862543 84.7095 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:29.862674 84.7088 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:30.862805 84.7131 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:31.862937 84.7162 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:32.863199 84.7187 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:33.863331 84.7237 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:34.863593 84.7262 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:35.863725 84.7241 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:36.863856 84.7211 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:37.863988 84.7297 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:38.864250 84.7414 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:39.864381 84.7406 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:40.864644 84.7498 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:41.864906 84.7548 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:42.865169 84.7695 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:43.865563 84.7761 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:44.865825 84.7761 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:45.866219 84.7802 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:46.866612 84.7819 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:47.867006 84.4732 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:48.859011 84.2599 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:49.859535 84.1217 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:50.859929 84.0404 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:51.860323 83.9943 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:52.860716 83.965 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:53.861110 83.9505 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:54.861503 83.9398 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:55.861766 83.9289 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:56.862159 83.9418 HIHI MAJOR
SIOC:UNDS:PT01:0:TIME1         2020-10-23 16:27:57.862422 83.9562 HIHI MAJOR
